customer_id,year,gender,month,total_spent_for_category,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123,B124,B125,weekend_amount_spent,Num_of_weekend_visits,total_amount_spent,total_num_of_visits,birth_year
407408,2019,male,12,16737.97,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,101110.79999999997,12,291484.2,36,23628.0
407533,2019,male,12,2793.12,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,800.0,0,38326.4,16,15552.0
407551,2019,female,12,5821.4400000000005,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,30713.639999999996,12,56636.7,24,11946.0
407584,2019,male,12,390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,677.5,2,1052.5,3,1985.0
407607,2019,female,12,9889.91,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,139074.56000000003,64,297869.12000000005,256,31888.0
407905,2019,male,12,8103.01,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,78816.0,12,219378.23999999996,72,23724.0
408108,2019,male,12,1500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,300.0,0,12000.0,6,5862.0
408256,2019,male,12,9753.84,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,44652.079999999994,33,185380.25,121,21813.0
408652,2019,male,12,49433.880000000005,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,462363.5199999999,112,1229090.08,240,31552.0
409033,2019,male,12,6533.25,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,800.0,0,97874.0,8,15784.0
409056,2019,female,12,20646.63,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,800.0,0,479910.56,80,15768.0
409266,2019,female,12,906.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,200.0,0,4826.0,2,3902.0
409704,2019,female,12,7416.499999999999,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,104019.73999999998,55,193638.5,88,21769.0
410078,2019,male,12,17495.21,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1400.0,0,503121.5,84,27748.0
410106,2019,female,12,19074.27,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,146916.96,64,413997.28000000014,128,31264.0
410411,2019,male,12,14324.029999999999,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,228996.96,48,330816.4800000001,112,31808.0
410509,2019,female,12,12813.800000000001,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,182433.24,22,287812.13999999996,77,21824.0
410725,2019,male,12,4497.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,400.0,0,72715.24,24,7964.0
410737,2019,male,12,8098.41,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,98498.04999999999,14,193069.87,49,13874.0
410830,2019,female,12,17523.3,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1500.0,0,588046.4999999999,105,29640.0
410937,2019,female,12,277.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1145.0,2,7214.0,6,3980.0
411068,2019,female,12,776.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6684.92,4,7164.92,6,3904.0
411538,2019,male,12,8338.06,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1000.0,0,110917.8,20,19780.0
412055,2019,male,12,264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2293.0,2,2293.0,2,1975.0
412165,2019,male,12,3311.75,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,28061.25,21,34046.25,28,13888.0
412207,2019,female,12,1237.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1937.5,1,2237.2,2,1981.0
412619,2019,male,12,3768.2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3380.0,5,39096.0,20,9940.0
412636,2019,female,12,2778.15,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,900.0,0,69751.35,36,17676.0
413096,2019,female,12,18352.100000000002,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,129975.58,70,360710.6999999999,238,27692.0
413338,2019,female,12,15147.53,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,55557.18000000001,27,165094.38000000003,63,17712.0
413411,2019,female,12,3855.56,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4432.099999999999,5,29286.149999999998,35,9990.0
413736,2019,female,12,1595.91,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,600.0,0,51810.53999999999,6,11826.0
413956,2019,male,12,264.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,364.0,1,1979.0
414161,2019,female,12,2356.36,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,27335.98,21,37570.54,28,13706.0
414977,2019,male,12,4215.76,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,13524.05,15,45968.850000000006,35,9880.0
415274,2019,male,12,562.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,662.5,1,1982.0
415324,2019,male,12,877.5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,300.0,0,3800.1000000000004,3,5934.0
415993,2019,male,12,26206.880000000005,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,566405.7,90,566405.7,90,29490.0
416145,2019,female,12,2632.5,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15873.0,6,31056.0,24,11958.0
416294,2019,male,12,24014.97,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,176834.84,28,481755.68,70,27650.0
416526,2019,male,12,660.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0,1570.0,1,1989.0
416599,2019,male,12,380.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,2600.2,3,1966.0
416694,2019,male,12,7273.64,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,22416.02,33,105355.90999999999,99,21648.0
416911,2019,male,12,2017.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,400.0,0,24523.6,16,7904.0
417190,2019,male,12,1470.51,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5838.04,4,8082.04,8,7904.0
417230,2019,male,12,20273.57,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,105065.39999999998,96,340634.16,324,23400.0
417314,2019,female,12,1380.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4655.0,4,10631.0,14,3974.0
417652,2019,male,12,193.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1838.0,4,1838.0,4,3976.0
418109,2019,male,12,9892.619999999999,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,165030.59999999998,36,193477.43999999997,84,23880.0
418121,2019,male,12,1590.12,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,82515.3,18,96738.72,42,11946.0
418275,2019,male,12,270.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0,370.0,1,1991.0
418323,2019,male,12,5238.5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,42448.16,8,79963.2,16,15888.0
418678,2019,male,12,7683.15,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,88325.65,28,171255.49000000002,56,13902.0
419140,2019,male,12,793.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200.0,0,8807.0,4,3974.0
419146,2019,male,12,3296.82,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,800.0,0,51072.479999999996,16,15592.0
419518,2019,male,12,5282.06,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,72332.34,24,82992.84,30,11808.0
419736,2019,male,12,4669.5,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,600.0,0,39552.0,12,11820.0
419788,2019,male,12,28229.760000000002,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,175679.25000000003,15,492168.2999999998,75,29670.0
420218,2019,male,12,1015.38,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4372.5,3,8161.14,6,5940.0
420221,2019,male,12,709.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,200.0,0,2594.72,2,3950.0
420505,2019,female,12,6389.84,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,900.0,0,87290.19000000002,36,17874.0
420539,2019,female,12,10482.36,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,69253.20999999999,39,263092.57000000007,117,25766.0
420684,2019,male,12,879.36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,400.0,0,4253.44,8,7920.0
421589,2019,male,12,1346.31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4479.52,4,15613.24,16,7912.0
422234,2019,male,12,585.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,835.0,2,1992.0
422235,2019,male,12,16834.02,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,24225.0,30,402508.05,225,29580.0
422573,2019,female,12,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,352.0,1,352.0,1,1959.0
422966,2019,male,12,13878.689999999999,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,85315.0,30,100776.99999999999,50,19860.0
423004,2019,male,12,2443.5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,880.0,4,15022.68,20,7944.0
423236,2019,male,12,19514.46,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,31678.460000000003,22,281245.91000000003,55,21747.0
423414,2019,female,12,2077.59,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,400.0,0,16971.16,12,7820.0
423554,2019,male,12,11163.15,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1200.0,0,206292.23999999996,72,23412.0
423612,2019,male,12,10385.97,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,35425.74,7,97824.79,28,13748.0
425047,2019,male,12,12348.449999999999,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,73208.0,8,137112.56000000003,16,15824.0
425085,2019,female,12,1966.73,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,700.0,0,26083.12,28,13804.0
425542,2019,male,12,2494.5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,300.0,0,11811.0,3,5937.0
425804,2019,female,12,28168.199999999997,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1400.0,0,551459.3,210,27622.0
425951,2019,male,12,890.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,300.0,0,3466.2000000000003,9,5940.0
426026,2019,male,12,14761.689999999999,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,32673.630000000005,11,203375.70000000004,55,21593.0
426169,2019,male,12,3036.0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,700.0,0,53116.0,7,13867.0
426217,2019,male,12,24684.75,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,17629.350000000006,15,501708.75,165,29220.0
426704,2019,male,12,13544.84,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,163454.08000000002,80,447911.04,208,31872.0
426832,2019,female,12,2408.5400000000004,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,700.0,0,23891.280000000002,7,13748.0
426911,2019,male,12,1548.45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,3535.0,7,38935.119999999995,28,13650.0
426937,2019,male,12,3959.19,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,96790.0,30,121291.90000000001,60,19930.0
427035,2019,male,12,8825.699999999999,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,5688.7,10,121915.8,60,19870.0
427273,2019,female,12,1724.76,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,400.0,0,12159.04,4,7904.0
427433,2019,male,12,4144.08,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,400.0,0,27596.32,4,7916.0
427521,2019,male,12,9744.93,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,195105.86999999997,9,195105.86999999997,9,17847.0
427638,2019,male,12,9108.83,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,10040.8,21,91583.23999999999,84,13909.0
428197,2019,female,12,121.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0,2726.5,1,1968.0
428256,2019,male,12,6352.5,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15999.0,6,92890.31999999999,60,11766.0
428322,2019,male,12,2503.14,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,600.0,0,32187.84,18,11922.0
428438,2019,female,12,4572.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,30930.0,12,69927.0,18,11772.0
428530,2019,female,12,2340.0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,19527.0,6,19925.16,12,11898.0
428686,2019,male,12,5067.849999999999,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,75457.14,55,95573.94000000003,99,21791.0
428755,2019,female,12,39086.72,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,414922.6500000001,75,1345657.65,210,29400.0
429040,2019,male,12,501.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0,0,9335.58,4,3960.0
429115,2019,male,12,5020.639999999999,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,5485.950000000001,9,87609.05999999998,81,17901.0
429532,2019,female,12,6231.0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,16208.5,7,107319.1,14,13867.0
429768,2019,male,12,3984.0299999999997,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,700.0,0,70840.21,42,13874.0
430165,2019,male,12,4207.25,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,21423.75,5,28271.25,10,9900.0
430191,2019,male,12,7829.07,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1000.0,0,137985.9,30,19630.0
430326,2019,female,12,8241.95,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,38109.5,22,98586.62,44,21769.0
430476,2019,male,12,1897.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,2117.5,1,1991.0
430595,2019,female,12,5299.57,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,113612.15999999997,12,145070.4,24,23940.0
431001,2019,male,12,3645.7999999999997,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,44983.8,6,44983.8,6,11940.0
431188,2019,male,12,1813.5,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8262.5,5,17517.5,15,9930.0
432279,2019,female,12,1778.28,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,700.0,0,24918.46,7,13930.0
432289,2019,male,12,2785.83,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,25486.980000000003,18,57634.98,48,11910.0
432497,2019,female,12,3873.36,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,19538.16,18,37601.159999999996,24,11724.0
432833,2019,female,12,5720.67,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,33333.0,6,48064.74,18,11826.0
433006,2019,female,12,2655.57,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4942.0,7,37782.01,35,13895.0
433051,2019,male,12,1928.88,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,400.0,0,11115.52,8,7928.0
433095,2019,male,12,4379.85,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,36659.35999999999,8,52482.799999999996,24,15776.0
433265,2019,male,12,2542.8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11855.0,15,34601.9,40,9855.0
433779,2019,female,12,6886.709999999999,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,69479.3,70,98519.79999999997,110,19850.0
433977,2019,male,12,458.97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,862.94,4,1282.94,6,3988.0
434251,2019,male,12,5031.53,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,107207.73,9,107207.73,9,17667.0
434331,2019,male,12,5549.01,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,7520.0,8,68042.48,24,15872.0
434718,2019,male,12,3436.44,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,13536.0,18,39657.96,45,17622.0
435118,2019,male,12,9184.17,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,12500.0,16,82951.76,88,15696.0
435254,2019,female,12,2445.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8220.0,3,8220.0,3,5904.0
435387,2019,male,12,643.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.5,2,1013.5,2,1994.0
435501,2019,male,12,48585.240000000005,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1600.0,0,1458275.1999999995,224,31632.0
435697,2019,male,12,1887.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8073.84,3,23027.4,9,5934.0
435858,2019,male,12,4931.37,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,800.0,0,70653.44,32,15776.0
435884,2019,female,12,2323.5,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,7126.0,14,45364.409999999996,35,13944.0
435888,2019,male,12,2817.6,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,38256.0,12,52173.6,18,11904.0
435926,2019,male,12,270.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0,1289.5,1,1992.0
436199,2019,female,12,23674.22,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,408602.85,60,580752.1499999999,135,29670.0
436250,2019,female,12,17998.62,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1100.0,0,331431.32,22,21769.0
436402,2019,female,12,1016.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1860.49,2,1860.49,2,1966.0
436429,2019,male,12,273.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,3553.87,2,1992.0
436465,2019,male,12,18042.300000000003,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,8560.0,16,399251.2000000001,144,31760.0
436988,2019,male,12,4123.5,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,700.0,0,67637.5,21,13867.0
437067,2019,male,12,15389.64,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,142451.82,56,435005.7600000001,112,27426.0
437203,2019,female,12,412.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2318.0,2,2318.0,2,3958.0
437259,2019,female,12,4515.6,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21519.48,6,22045.98,9,5928.0
437401,2019,male,12,4324.26,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,12412.140000000001,6,30622.560000000005,18,11712.0
437488,2019,female,12,6304.58,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,67955.22,36,96351.12,54,17838.0
437522,2019,female,12,599.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,0,2160.92,2,3890.0
438120,2019,female,12,5675.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9662.52,3,19148.07,6,5967.0
438192,2019,male,12,12100.38,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,189905.87999999998,36,268125.9600000001,72,23748.0
438391,2019,male,12,12088.390000000001,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,7125.0,15,289975.0499999999,165,29325.0
438438,2019,female,12,4168.2,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,21925.0,10,52506.99999999999,60,19870.0
438445,2019,male,12,28989.979999999996,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,197774.43000000008,34,726431.5900000001,187,33592.0
438461,2019,female,12,4207.5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,500.0,0,36125.0,15,9805.0
438489,2019,male,12,6845.25,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,37056.77999999999,27,87941.25,72,17721.0
438753,2019,male,12,664.5899999999999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,0,3080.0,2,3982.0
438854,2019,female,12,19385.070000000003,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,217586.17999999996,140,542785.7400000002,392,27888.0
439049,2019,male,12,465.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0,0,4649.0,2,3976.0
439098,2019,male,12,1215.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,200.0,0,4805.0,2,3954.0
439362,2019,male,12,5196.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4413.0,3,16563.0,6,5961.0
439500,2019,male,12,13480.99,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,20367.199999999993,14,215963.72000000003,154,27790.0
439634,2019,female,12,1070.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6863.52,3,6863.52,3,5949.0
439643,2019,female,12,6877.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,25624.0,16,35296.0,32,7888.0
439671,2019,female,12,15815.76,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1000.0,0,192279.7,70,19730.0
439873,2019,male,12,736.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1673.0,2,1673.0,2,3910.0
440211,2019,male,12,1342.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150.0,2,5057.5,3,1955.0
440506,2019,male,12,2136.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,1,8911.0,4,1975.0
440525,2019,female,12,1148.73,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,9176.92,12,9176.92,12,7868.0
440714,2019,male,12,4500.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5570.0,5,47390.0,20,9960.0
442279,2019,male,12,2511.96,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,6296.5,7,21196.35,21,13762.0
442350,2019,female,12,2677.52,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,7770.719999999999,6,11121.81,12,5880.0
442374,2019,male,12,2033.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,6274.0,20,25550.8,64,7976.0
442592,2019,male,12,4157.58,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,900.0,0,67586.22,9,17883.0
442946,2019,male,12,15778.94,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,82309.43999999997,32,390708.4800000001,304,31376.0
443856,2019,male,12,711.99,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,10302.5,10,11702.449999999999,15,9765.0
444158,2019,female,12,71407.38,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,800.0,0,63453.68,16,15784.0
444290,2019,male,12,9659.080000000002,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,33886.71,55,154320.21000000002,132,21604.0
444884,2019,female,12,954.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200.0,0,2384.0,2,3952.0
444922,2019,female,12,9891.109999999999,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,67597.5,30,136496.19999999998,70,19630.0
445629,2019,female,12,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,362.5,1,362.5,1,1986.0
445670,2019,female,12,23365.59,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,93568.95999999998,64,723860.3200000002,320,31856.0
445811,2019,male,12,2485.34,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,300.0,0,13737.0,15,5877.0
446225,2019,male,12,1647.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,300.0,0,16636.800000000003,9,5931.0
446288,2019,male,12,18386.3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,452866.7399999999,68,548848.7399999998,221,33711.0
446633,2019,female,12,4136.6900000000005,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,27148.92,12,74684.7,36,11868.0
446675,2019,male,12,2621.2799999999997,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,300.0,0,14645.099999999999,12,5970.0
446705,2019,female,12,565.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,300.0,0,19591.5,3,5976.0
446912,2019,male,12,2599.55,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,800.0,0,30368.399999999998,16,15912.0
447031,2019,male,12,1395.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,200.0,0,7027.1,4,3952.0
